"Cam_ID","Position","Date","#","Pot_ID","Xmin","Xmax","Ymin","Ymax"
"Cam_1_1","1_1_P3","06/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","06/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","06/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","06/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","06/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","06/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","06/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","06/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","06/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","06/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","06/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","06/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","06/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","06/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","06/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","06/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","06/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","07/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","07/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","07/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","07/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","07/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","07/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","07/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","07/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","07/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","07/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","07/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","07/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","07/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","07/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","07/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","07/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","07/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","07/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","07/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","07/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","08/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","08/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","08/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","08/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","08/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","08/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","08/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","08/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","08/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","08/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","08/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","08/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","08/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","08/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","08/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","08/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","08/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","08/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","08/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","08/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","09/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","09/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","09/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","09/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","09/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","09/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","09/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","09/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","09/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","09/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","09/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","09/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","09/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","09/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","09/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","09/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","09/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","09/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","09/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","09/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","10/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","10/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","10/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","10/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","10/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","10/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","10/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","10/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","10/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","10/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","10/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","10/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","10/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","10/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","10/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","10/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","10/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","10/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","10/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","10/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","11/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","11/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","11/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","11/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","11/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","11/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","11/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","11/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","11/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","11/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","11/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","11/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","11/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","11/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","11/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","11/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","11/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","11/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","11/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","11/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","12/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","12/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","12/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","12/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","12/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","12/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","12/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","12/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","12/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","12/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","12/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","12/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","12/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","12/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","12/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","12/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","12/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","12/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","12/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","12/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","13/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","13/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","13/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","13/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","13/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","13/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","13/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","13/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","13/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","13/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","13/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","13/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","13/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","13/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","13/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","13/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","13/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","13/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","13/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","13/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","14/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","14/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","14/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","14/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","14/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","14/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","14/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","14/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","14/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","14/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","14/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","14/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","14/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","14/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","14/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","14/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","14/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","14/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","14/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","14/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","15/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","15/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","15/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","15/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","15/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","15/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","15/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","15/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","15/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","15/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","15/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","15/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","15/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","15/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","15/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","15/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","15/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","15/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","15/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","15/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","16/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","16/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","16/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","16/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","16/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","16/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","16/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","16/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","16/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","16/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","16/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","16/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","16/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","16/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","16/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","16/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","16/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","16/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","16/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","16/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","17/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","17/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","17/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","17/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","17/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","17/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","17/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","17/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","17/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","17/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","17/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","17/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","17/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","17/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","17/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","17/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","17/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","17/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","17/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","17/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","18/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","18/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","18/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","18/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","18/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","18/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","18/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","18/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","18/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","18/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","18/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","18/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","18/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","18/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","18/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","18/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","18/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","18/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","18/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","18/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_1","1_1_P3","19/05/2020",1,"4AL",0.15,0.28,0.3,0.42
"Cam_1_1","1_1_P3","19/05/2020",2,"10AL",0.32,0.44,0.3,0.42
"Cam_1_1","1_1_P3","19/05/2020",3,"9TT",0.46,0.58,0.3,0.42
"Cam_1_1","1_1_P3","19/05/2020",4,"1CD",0.6,0.72,0.28,0.36
"Cam_1_1","1_1_P3","19/05/2020",5,"11CR",0.74,0.86,0.28,0.42
"Cam_1_1","1_1_P3","19/05/2020",6,"6BM",0.15,0.28,0.44,0.58
"Cam_1_1","1_1_P3","19/05/2020",7,"4DS",0.3,0.42,0.44,0.58
"Cam_1_1","1_1_P3","19/05/2020",8,"2BM",0.45,0.57,0.44,0.58
"Cam_1_1","1_1_P3","19/05/2020",9,"10DS",0.62,0.72,0.44,0.54
"Cam_1_1","1_1_P3","19/05/2020",10,"6TT",0.74,0.86,0.44,0.58
"Cam_1_1","1_1_P3","19/05/2020",11,"6CT",0.12,0.23,0.51,0.66
"Cam_1_1","1_1_P3","19/05/2020",12,"9CR",0.26,0.38,0.51,0.66
"Cam_1_1","1_1_P3","19/05/2020",13,"5AL",0.42,0.54,0.51,0.66
"Cam_1_1","1_1_P3","19/05/2020",14,"1CR",0.58,0.7,0.51,0.66
"Cam_1_1","1_1_P3","19/05/2020",15,"1CT",0.72,0.85,0.51,0.66
"Cam_1_1","1_1_P3","19/05/2020",16,"9CD",0.09,0.21,0.72,0.86
"Cam_1_1","1_1_P3","19/05/2020",17,"4TT",0.23,0.35,0.72,0.86
"Cam_1_1","1_1_P3","19/05/2020",18,"11DS",0.4,0.52,0.72,0.86
"Cam_1_1","1_1_P3","19/05/2020",19,"9BM",0.57,0.69,0.72,0.86
"Cam_1_1","1_1_P3","19/05/2020",20,"10CD",0.72,0.85,0.68,0.82
"Cam_1_2","1_2_P1","21/03/2020",1,"4BM",0.17,0.28,0.16,0.32
"Cam_1_2","1_2_P1","21/03/2020",2,"11BM",0.32,0.44,0.16,0.32
"Cam_1_2","1_2_P1","21/03/2020",3,"7DS",0.46,0.58,0.16,0.32
"Cam_1_2","1_2_P1","21/03/2020",4,"3CT",0.6,0.72,0.16,0.32
"Cam_1_2","1_2_P1","21/03/2020",5,"1AL",0.74,0.87,0.16,0.32
"Cam_1_2","1_2_P1","21/03/2020",6,"11AL",0.17,0.28,0.34,0.49
"Cam_1_2","1_2_P1","21/03/2020",7,"4CD",0.3,0.42,0.34,0.49
"Cam_1_2","1_2_P1","21/03/2020",8,"6CR",0.44,0.56,0.34,0.49
"Cam_1_2","1_2_P1","21/03/2020",9,"6AL",0.58,0.7,0.34,0.49
"Cam_1_2","1_2_P1","21/03/2020",10,"5BM",0.74,0.86,0.34,0.49
"Cam_1_2","1_2_P1","21/03/2020",11,"5TT",0.16,0.27,0.55,0.7
"Cam_1_2","1_2_P1","21/03/2020",12,"5CR",0.3,0.42,0.57,0.73
"Cam_1_2","1_2_P1","21/03/2020",13,"7CT",0.44,0.56,0.57,0.73
"Cam_1_2","1_2_P1","21/03/2020",14,"3DS",0.6,0.73,0.57,0.73
"Cam_1_2","1_2_P1","21/03/2020",15,"2TT",0.74,0.86,0.57,0.73
"Cam_1_2","1_2_P1","21/03/2020",16,"BARE",0.16,0.27,0.72,0.87
"Cam_1_2","1_2_P1","21/03/2020",17,"8CD",0.34,0.44,0.76,0.89
"Cam_1_2","1_2_P1","21/03/2020",18,"4CR",0.46,0.59,0.76,0.91
"Cam_1_2","1_2_P1","21/03/2020",19,"8CT",0.59,0.72,0.79,0.95
"Cam_1_2","1_2_P1","21/03/2020",20,"11CD",0.73,0.86,0.79,0.95
"Cam_1_2","1_2_P1","22/03/2020",1,"4BM",0.17,0.28,0.16,0.32
"Cam_1_2","1_2_P1","22/03/2020",2,"11BM",0.32,0.44,0.16,0.32
"Cam_1_2","1_2_P1","22/03/2020",3,"7DS",0.46,0.58,0.16,0.32
"Cam_1_2","1_2_P1","22/03/2020",4,"3CT",0.6,0.72,0.16,0.32
"Cam_1_2","1_2_P1","22/03/2020",5,"1AL",0.74,0.87,0.16,0.32
"Cam_1_2","1_2_P1","22/03/2020",6,"11AL",0.17,0.28,0.34,0.49
